id,leaktype,public
osn6A0sRS6,out,1
9IRYqAkVlr,out,0
iU7L9M6FWc,out,0
jz5hp1FWox,normal,1
u55yY8B5Wb,normal,0
SVLhT6Spjd,normal,0
iG1UCnpxhN,noise,0
C3guvrwoiN,normal,0
9km1RsZEI4,normal,1
3sskGMTFgQ,out,0
o8Aos7D1PV,out,0
bg9eCAirGF,in,1
UQyuCHSkXv,out,0
MZwn1HfR4q,normal,1
GikjROytG4,noise,1
6ScFg5YCnA,normal,0
TTlON4cmGZ,in,0
zUmV8lzcYW,normal,0
vEupY9PSme,in,0
XW7yqZjpsW,normal,1
BDFKU1GCyQ,out,0
elaXF4Xh1X,noise,0
qvJ0Ss93zO,out,0
IcyRsuD1U2,out,0
exGTizaRid,out,0
Cm8mfVIfGn,out,1
OSD0OaH182,out,1
kq0v8hNy4c,normal,0
6uPJIZ2pv7,normal,0
oxgzca6wNH,in,0
uqk8bXOiP9,in,1
ZflK9azJJ7,out,0
MIqcep4mBy,noise,1
jh8ZtTcKmm,out,1
aZHTdRcOYk,in,1
GtGUlGGinT,noise,0
2qBQdDWbZv,normal,1
gLyhyIDnHq,out,0
Um8K0oXYdB,normal,0
CAajn0S6vl,normal,0
tp6b5k3Kyp,noise,0
tipOWpcf4h,normal,0
nLb5mk867K,out,0
5OmHF5ZKqY,normal,1
KkhDRGJk7O,in,0
DjULWBYuLn,normal,0
h0Fl0n85gQ,normal,0
hQrkSu3lhL,out,0
56urOhFFoF,other,0
rsuxa2Koo2,other,0
FOgNfRTZWf,in,1
3zw6Mtsfnv,other,1
U5FUsyhHF0,normal,0
YWFnUhKc6A,in,1
AHDv5yjTuQ,out,1
47ahxdrphC,in,0
Ny7kHxGPvE,normal,0
Mo2xI8D3GG,normal,0
9uAIDRmsgN,out,0
jttV2u4T8f,out,0
060dvfhKft,in,1
BQkP1yaM0C,out,0
JqOjtbnEiw,normal,0
OZBZd8Rpth,normal,0
qPXVCMCcXa,out,1
WfZXBPV8N2,noise,0
1IordBSdRe,other,1
b85nq2T7SB,out,0
enA7as95iB,out,0
vchMZbBzwd,in,0
cYV85djIim,normal,1
GGE7udajGD,normal,0
fdaE9gNCT8,normal,1
TDgz5CKDD1,normal,0
OmwnRSrnRv,normal,1
kV4CRBkc8V,other,0
rdzpHS0L50,out,0
JA0ARyp8fO,other,1
pChc9KMHTV,in,0
C3SWD6F6VT,noise,0
NamafQ2K2v,noise,1
z30BJ0H4di,normal,1
Ve9ZYc1l30,noise,0
RMnXWSRWkz,in,1
EOXGqn6ckg,normal,0
Hfdvg8gMCp,in,1
kXfDwAXdkb,out,0
QK3JQrytE5,out,0
GMs9uJh1Cs,out,0
JrLs2MAmJt,other,0
LLLNI1Fjkq,in,0
CULec0jz2Q,normal,1
B50zoXfIi5,in,1
gg2jNUKXZm,out,0
NW0KrajdEd,normal,0
8WnxqgD2sE,normal,0
YaqQ9ER0Zz,out,1
bv4iez9TVi,out,0
jDZ3AjZ9Su,out,0
YaN9icq7BJ,normal,0
dJquVZdMtp,normal,1
dDHju1oW4K,in,0
hIdhCSLyf1,out,0
nH1QCv80bO,out,0
AyDqcnEcRx,out,0
gZPP9WPR1E,out,0
TiZ6So9Jcc,other,1
aixfGGKNru,in,0
GB4nkIohVg,other,0
YsM2UQ0UBy,other,0
mJCXh3aaJ7,out,1
kwCbMdodOs,noise,0
79sZTvgldj,out,0
D7Qa7Q3hHl,normal,0
vBc6KTzmNE,noise,0
dHf3LwOIYg,out,1
WLv46qlGLf,normal,0
gZLgzJNYHv,noise,1
sG26eVvA5Z,normal,0
smNanMC8rZ,in,0
2dwkz9QVNz,normal,0
ivVALptlDc,other,0
RLGmNyIoi7,noise,0
Fp8ahZjDUH,in,0
Yi3dxgR1ar,out,0
MiFSJFOgYZ,in,0
e1vR4JrWrM,in,0
l4p1n7emeO,out,1
IlOnVZXM4I,normal,0
Sx6YSj0eHf,out,1
3A6ecn78CB,out,1
nBr6wd8gTL,normal,1
1MT1N5biH1,normal,0
SxjniVxUQp,in,0
03c4C45b6c,noise,0
qCk3tOwXm0,other,0
C2GMTj3tQK,in,0
kGEHDy5Bpu,noise,0
9X6jiHRvmp,normal,1
gFZ3vbW9q2,in,0
66K5CrpDVo,noise,0
uy7L5fZ8fK,normal,0
9mzwNjv675,other,0
9UyiBcrpSN,normal,0
lPv6DipNCL,normal,0
qb5zJrmiTL,normal,0
ajmsry0OZZ,in,0
gi4izBVasd,noise,1
3rzL7mF6JE,in,0
vq55N3IHbY,out,1
fkTo6d3PtT,other,0
ZVB31hurfh,noise,0
oepN9xV2qA,noise,0
GYwxi8Ls04,in,1
A4Gwg8KtVW,noise,0
tcGuPFh92Y,other,1
J050OPMAFL,normal,0
n8BOolGo6Q,normal,0
iRpSLtetDC,other,0
N3PHE2EjaI,out,1
KY2vghAJrq,in,0
XDqr2m2Mw0,other,0
EJmiwFhGYl,in,0
dYuxhw5Se8,in,0
yfQwXwsJg6,out,1
dNeAyWj6xy,out,0
DqTpeKsSBL,in,0
e2Kr7dL9b9,noise,0
P1TILTY19o,normal,1
7GY3ZRRpiw,in,0
fzgvGELsDr,out,0
OVMcuX6YE3,normal,1
TQSR8Lgara,in,0
oKAHbXf3Fo,in,0
0gC3CqJJ45,in,0
KLgbZBMMd1,out,0
DNmnmXopRz,in,0
C1WPuz6ZGP,normal,0
W57nFjY56b,normal,0
OmBhtDBBjl,out,0
DpIChFc6sy,normal,0
RFKY6bKJpp,in,1
Src9fQ26FH,noise,1
ltIfVaI8PI,out,1
N5zVkGnBnR,normal,0
sgURmw56Gm,normal,0
njZ6TykgcU,out,0
NHxmf5jEuF,other,0
hKLr5x912H,out,0
kmLQxT0Z7Y,in,0
UFPWpSJN3t,in,1
b7Aeg8mG90,other,1
WStGHHyF82,normal,1
RnflXl5ss7,in,0
s7QCGqTrvb,other,0
7RGjZGKybQ,out,1
IznKqKhbg6,out,1
rialW68zLJ,normal,0
pto9IMyC8f,out,1
Rs4CQlbOSZ,normal,1
0qkM3SYsqi,in,0
7JSrgv5ZwN,in,0
Fcivs94xzC,out,1
icw9wBOXLp,normal,0
HTZHaPkxJ9,normal,0
RabA9I0LQh,in,0
Rxs6zXdxxN,out,0
i60Xzahwa9,other,0
ts2KdhLS43,in,1
kK2GTu3XXp,out,1
UACC7fFfwY,out,1
rSseX9urhG,other,0
DmKiItjWpP,out,0
LuZC2yeho0,normal,1
uNHbb1oAG9,other,1
F5Bv5XDNi6,in,1
Tmv1CzzOXQ,other,0
aZ3Sv4shrU,normal,0
5syDcIQlOd,out,0
axlDqxPZVV,out,0
mfMmB2jJ8B,normal,0
XopmlnYk9M,in,1
lTHzfYaid0,in,1
cJxpndgHeN,normal,0
T6UGEmRRUr,noise,0
RVjBPiouvM,in,0
WddTz4tnRM,normal,0
FxoBaascK5,out,0
G8TwjABx5M,normal,0
E1YaelyCFm,normal,1
VLyVLoebhy,other,0
2HASvPp8sa,other,1
32gu1EX7fU,out,1
ZaaRag62Hy,out,0
j3w0fU3k9t,out,0
BfdBAkzlcL,normal,0
ToKziHg1Pc,noise,1
ZlndqHFtDm,noise,1
Iqg5IZVHV2,normal,1
vspbQypMQm,out,0
cd80vBB1d0,normal,0
hsNk0aV6VE,normal,0
6BfaSQfZQi,normal,0
o8J99DJzQr,noise,0
nnrrmTaFuD,out,0
rwdCmWV6jW,out,1
Mq6OZhfvxb,out,0
5KfHMy0yht,other,0
UP3mBJYlsP,out,0
j7QAk3P7ru,in,1
Ube1YN8A3M,in,0
OOOO8oU1Dh,out,0
7Xb6BUKex8,other,0
JbI6grGqJA,in,0
TNaWanB0Cv,normal,0
vFQLMbI1ZF,normal,1
ZajSPpIgqi,out,0
Q5jJ0ZZQe6,in,0
3AJoOO0wMg,out,1
1x2oVyAGVg,normal,0
K4J8SailVh,out,0
pG4z1fPvZ0,in,0
snIbSn1Dbk,out,0
kNiyQ4BZBf,in,0
fchrq6Dypk,out,0
jJaYuoxURB,normal,0
KU6hT9xLLQ,out,0
TeZFxrQuRz,normal,0
mEwGMhALvl,out,0
j7wuYR2ZQE,in,0
wv3nFipPh3,out,0
mW7Pz7qyst,other,0
PrZ81Jebyg,out,0
719ccnCdO3,out,1
iDNC2tH0Mz,normal,0
jqjEGOdwmg,out,0
1dkyt2ESmU,out,0
xwtDdkZLOP,in,0
04EBbCB8eH,in,0
x1OQB7K9MQ,in,0
DMMOjigd1i,out,0
jrGZpzWEYT,noise,0
x8PGFskYb0,normal,1
Vu7YVFm45x,in,1
UmYKvqIUZj,other,0
60rvrsFgiI,out,0
HBGbvVBCtz,out,0
p67YKtKKML,noise,0
xDMUjPGjI6,normal,1
k1NEiBy5uO,in,0
5kMlRx9s4v,other,0
1TUojNCyzQ,out,0
hBdQb8YxLz,normal,0
XWpnPXfRPx,out,0
ZGGJdMsxSP,out,0
PJpQu8U9N9,in,0
A2Bdb0sMCJ,in,1
JrePIpXDSw,in,0
wbcuc3vmoW,out,0
zBimYkAcy9,out,1
56gLPfqjq3,other,0
aokkFwse6c,out,0
hz5Rc4sfkA,normal,0
VkYIGZOMsu,out,0
8cdsaGZpJP,other,0
aF4Gv3zsoN,out,1
aF9wB14ZoS,normal,0
8V2QupvfQa,in,1
QZrVCktDa9,in,0
HXQLsx54uH,normal,0
nGoc7VO3nP,out,0
7BIT78bE2H,normal,1
7hkAH1rIur,normal,0
UeVapTPXSH,normal,1
CwcaiUW3Cc,out,0
1mZS7EY9y2,normal,0
Z8AetyxIoz,out,0
NNrn60RxLF,out,0
MVAIrIWlcp,out,1
ds1lxwYjzO,normal,1
X9je88jNbt,out,1
azvMbuhBEi,noise,0
gjbGMXyCup,normal,1
Y795Cx0IJ1,normal,0
BoAhylT04o,normal,0
kvo0bfY1fX,in,0
YaAHUmnozb,in,0
JjjavUbmUk,in,0
3a6HA9DHEr,other,0
KW78LRWpNa,normal,0
G0hKvL6Prx,other,1
qUEmfMEvg6,out,0
MrQ9rRE50G,out,0
ZsmdAxkiRS,in,1
1Vs3JpGaMJ,out,0
38QaUt3rpw,normal,0
yeWtnFLomK,out,0
FrGiDJvPv0,out,1
KXo4iRVMQv,normal,0
oXRrmkSvaK,other,0
5iqfS8AgSu,other,0
Q62aZXGwqT,other,0
2WcF0zkjBb,out,0
TNq3RcCobu,in,1
QHPLbhcSg5,out,1
OaYZtdpBeZ,normal,0
3HiluPrKUu,normal,1
M09M1Zl70S,normal,0
XKsEOzLNHE,in,1
9ZCgrDv9FK,in,0
qM5QZs1X8v,out,1
mX3pPwFTr8,other,1
o711oXc2jJ,normal,1
LZqir2KCmC,normal,1
hEpHeL23OD,normal,0
jxLngCuDJO,in,0
asZocghcF6,out,1
kGiWSmBZRH,normal,0
SxpZj75Kfo,out,0
TekAnESLbj,normal,0
V6c3IV4bE2,normal,0
BdSsUW0fG8,other,0
Sy8fU9GTg9,normal,1
v9mn9Gtv1F,noise,0
RGDdm7WkY5,out,0
O13kWb3U3k,normal,1
EshoktYLC2,normal,0
wUC8SwbsDo,normal,0
XeNpZ82ZX1,normal,0
C4NFprI2tm,in,1
oBCEtgQmzT,normal,1
AtU49JX7pF,normal,1
jJSdaAfAdv,out,1
rfweppqgdW,other,1
wjaa3Dx1eW,out,0
ttCk3fvOrg,out,1
6ZtWtHcILU,normal,0
ab6VSdfOlc,out,0
DPJdlfSQEd,normal,1
RRa7HQlolu,normal,0
P0DmSGM6F7,other,0
FKyzOt4OkT,other,0
GGUxmVpniU,noise,0
ttxXpcZtIo,normal,0
C5XQ2onnrL,normal,0
7lKZWo35Ec,out,0
dwUytGuNnn,out,0
kIgCM2NRjc,out,0
GwPKbQo5mp,out,0
GDi8Be28DJ,out,0
WHrQqHsXlt,out,1
80GhI4raW5,in,1
1fhVZigdBj,in,0
xTPCn9FN5S,normal,0
flsss9tdvK,normal,0
hXjhFGwrkm,other,0
h9KF35hlir,out,0
3Udtc5eKbK,normal,1
QM44QqC5ZM,normal,0
0rWqH5YJ6l,normal,0
Bh26eeMiiX,out,0
5DliOKBfVV,out,0
WaqAx8eX6e,other,0
9eo5nxriqk,other,0
zDvQL0TApC,normal,0
8OupGk7dpg,normal,0
0Ah4dnTTXa,normal,0
sc06oBur6w,normal,0
pN25Gil8xg,in,0
1TUQJmeI2N,out,0
kUOPBvIvRt,other,1
tSuoGrvH0S,in,0
rwsfbSoQ8o,in,0
tQ5NmgkZ9W,out,0
Fd09UTLOYB,other,0
Wxax7AmO2S,other,0
qysG3ZzlZf,normal,0
R7oJUUHws9,out,1
UDKlz8LrUm,normal,1
RizGgjvK7l,normal,1
WirYLFXomK,normal,1
uAXq6Nx9Os,out,0
BxneiK2hEY,normal,0
RyA2kZQZGj,in,0
dohIOhDnRU,in,0
EwYerTWt32,normal,0
6UrkQCe3Cp,out,0
UicvXm7ZLn,other,0
6h9TdVboDg,normal,0
oC7QkQSlwU,in,1
skARogtAPx,normal,1
Tt2HZPJf6b,noise,1
ne22UB6XbB,out,0
HJc6PaEKo4,normal,0
tDbiIkrGJs,normal,1
y66hLfVJOu,other,0
q3q9BJ5PPD,normal,0
VTgyDiSnDD,out,0
DN7njeTgX5,other,0
VigdayJ6RF,normal,0
YYuWXU4U5w,noise,1
dbbou7KTvP,normal,1
1heiajBqoJ,noise,0
O0Xjj6G9jZ,normal,0
R86zjSdiOR,noise,0
aSmxWgFaTs,out,0
Id3J8cvP2F,normal,1
hwAAz2Oh6O,out,1
hTNFllI6gF,in,0
HsNxZkDeRt,normal,0
GziAY1xytH,normal,0
VBcAO9WJZ3,noise,1
gT9G8JWhn1,in,0
n0tRCdcyHE,normal,0
1U5mc4mVlH,normal,0
WuXCWpfyeL,normal,1
l4MHrKqgpm,normal,0
vGPyyvUIkD,noise,0
gdS5dLIVAR,out,0
oH9Ka9evdV,normal,0
cNp9LueDbx,normal,0
Yu7xWXe5wF,normal,0
mMrrWoYTWM,out,0
c33eWboLT1,normal,0
yv25OOobcc,other,0
n1xqZu7mFa,in,0
NvT9cWiOxU,out,0
lBAs7ybyrp,out,0
GQDJHsyhiH,normal,0
DiILLcOJOc,in,0
idRYApFpcF,normal,0
qobs3QS31l,in,1
V0WGQnI2d3,out,0
0grsEtXZCW,in,0
vbK0hJV8ya,normal,0
MRwis2TuOi,in,0
uVx69UoMZE,in,1
xAb9wHzmSk,in,0
B2rC3ACl4X,normal,0
VnUuiDfhTh,normal,0
KnaN7n731h,other,0
UNvqGVVn5s,other,0
wf8NMx4Vi3,other,0
raYRZ1Qfm5,in,0
lzWrShPnSW,in,1
ATw4CnTKEY,in,1
w4l0BT5gBC,normal,0
cWPE26akPt,normal,0
WT2W2PEWj9,out,0
3Px0At965a,normal,1
B4vsWeQbmP,noise,0
4Sl1yIkgps,in,1
oInhpakooI,noise,1
z0f3Bffvna,in,0
WhUXRQfyrZ,out,0
N8XMCayEP1,in,1
sBiaWDz0u2,in,1
cARaSpeVes,normal,1
CA8TrNR7Ki,in,1
W7lUVfwLUW,in,0
FCqcjNXthY,other,0
qIZJF9pQaU,in,0
gZcrPLkGPK,out,0
UWm7kUz5dk,normal,1
ZUk56v6536,normal,1
RXYPdapJnx,out,0
RJSwRVvCgQ,normal,1
Ne2wGcxkPk,out,1
m903dbH6QM,noise,0
dlezmc2OGw,out,0
PsPIaw9RX6,in,1
FUraWTYBUg,normal,0
99iuTX7N02,normal,0
gvNRmVZDZC,noise,0
LgHzDQxp7K,normal,0
7jr2xRGwzx,other,0
9BfDkIxUBc,out,0
4MqLGbBmh5,in,1
fpTG6tkSY7,out,0
HDlTvQGGgm,in,0
QB1KlKATvT,normal,1
hgyyRsEc9c,in,0
ugVDQ1LjmG,other,0
uqvwrMKQ2i,out,1
hi37abQuOV,in,0
xdaX4G54Ne,normal,0
2DgNboAfwC,in,0
mqkTe8aeJl,other,0
xGJjVrbRcd,out,1
p2kUmjDa0s,other,0
ZefKOE97rD,out,0
NX5mOH59es,out,0
l5TjvrxM4x,out,0
M2qD2mWs1S,in,1
7AXQX84y9O,out,0
zLP7Xt1GEn,in,1
1cXDkdI0KY,other,1
GtuWVN0lDh,normal,0
GZLkusapKG,noise,1
W1xzhlXAlK,normal,0
NaxOCU6dlp,other,0
LfkTE454tC,normal,0
b3Y41zYfLF,normal,1
DH4TOQmdjP,out,0
tSNcX1pjpo,out,1
pf4iANfEPu,out,0
Ttz6SIEBS0,out,0
zejrhL1015,in,1
CqBUq6NMn7,out,0
u4WxB78rGW,out,1
tJEDLV3QYs,other,0
IGseDp9YCq,out,0
ZLNTsbKJtK,normal,1
YJ4fCUiXGC,out,0
bUyYqW8kyb,in,1
LXejvAz09x,in,0
WE0DFXIxLo,out,0
O6W4fDlbYm,normal,0
QqC6iJb57B,in,0
ONLrtogDw8,normal,0
760OYsUh0S,out,0
Vkg340eJib,normal,0
qWXgTb4fBa,other,0
o88GdVW9uA,normal,0
mkfwp1GVsS,in,0
QYEBeV1gQp,out,1
a51uecIo4v,normal,0
rofEqwGufS,out,0
9wDOpAh2F7,normal,0
WADG5guK8x,out,0
UxCfu3y0bQ,in,1
xz5oXlPEo5,other,1
9ofgYeW7Lj,in,0
vUEYSP6GCD,normal,0
YfVWoGwANK,normal,0
GH8vhBPxoM,out,0
EIBZHT7wDD,other,1
mbGhY1n887,other,0
61afLeo2wy,out,0
qLqbaXJJXI,in,0
gPbfLxB6w3,in,0
s6XfKtwPXU,noise,1
PdCLu5Gbuh,out,1
78JCtuzfh5,in,0
xec7wMB7WZ,noise,0
73BNgPwWQ8,in,0
fPUP9n8cQA,normal,0
FGpLtfknWm,normal,1
ozTZureS21,in,0
bZxXG9MIql,normal,0
c6et1OIUHF,normal,0
aDRC2zcvDt,out,1
W8oVKWl4yB,in,0
WqE6WgG0OE,in,0
OmNexYhaPA,other,1
kaINjZLrkx,out,1
cSTgK5AwWo,out,0
3P9rKc0VOt,in,0
5GGRufXFbU,other,0
nVcdv7x5qn,in,1
0ZE90Bla41,normal,0
PUp62EBul7,normal,0
AsNirtY6Em,other,0
iRPtcirpqz,in,1
XtwPHKimbc,out,1
lmm4nLfpT8,out,1
SangXbD8CA,other,1
wv33VNgl3x,normal,0
LcABl1jh7t,out,1
NM8L6QU2CM,in,0
suGQKADPvh,out,0
nSUiP70io1,out,0
WPZfUNffix,in,0
M8b9QDr2kI,out,0
GIkE5csE98,out,1
yH6ggK27Il,other,1
5XzllCBe2X,in,0
siS7Rnhxd9,in,0
RWu91NCuZa,other,0
MYEOftnxRL,out,0
r5W4Av05Ax,in,0
tr4WSRAYa1,out,1
tdxO5eIQzR,in,1
w4fzr9QoaK,out,0
XHhAfQUBeG,out,0
UUUEmZmM1V,noise,0
XK9uP6Sca5,out,0
lDxXDkAJm5,other,1
KZEuXh24WN,out,0
yHAN2unVLo,in,1
r5niOEyFJT,out,0
faNWtCCOiV,in,0
lCSzB3rULx,in,0
tk1ozmKDf2,out,0
65fSFZwxsE,out,0
CZAyUQUEfa,out,0
7WIam7OMWw,normal,0
t4BKCTcONt,in,0
vLE3IUpCjE,in,0
Bms6DKhtOr,out,1
PlzDxKfUGN,noise,0
5G2LIpRtbG,other,0
DjMtBn7061,other,0
UmUdCCF5rI,in,0
MwiKI6hapI,other,1
78bd37A3mF,out,1
P9KXBTiBPc,normal,0
voZDaMdHa0,in,1
C63lH9R71W,normal,1
hQkqLUzNkM,out,0
iro6JeXhQc,other,0
Onvn4C9Ed3,other,0
HuNlfq9dM0,normal,1
qIT7pR2ld8,normal,0
muDcOa4tFb,noise,0
Pu4dPZY4GJ,normal,0
XSDj8BT3tS,in,0
1jpZx55kZt,other,1
VY3haSUyaH,out,1
RTTHfXf7aa,normal,0
NuioTyyeMX,in,1
KFX51D6aXf,out,1
DJetFDkk0l,in,0
YtUWMlUAfM,normal,1
jPG1RwJsdT,in,1
VvXxp6LR9J,other,0
3MNwYUOoyP,normal,0
mm89VM80cm,other,0
HixS20n1pF,in,0
Hd00Izir91,normal,0
QRhS3bggWw,normal,0
ss1K0KYwO9,normal,0
Qdn4MWOAjW,normal,0
JKXvdr7RRp,normal,0
3ePPXQdipR,normal,0
IYwdJixm5D,other,0
aoHuFkkmJ0,noise,0
YClnv6DlHx,out,0
ochmdBFRJO,normal,0
RnqW81rw8l,noise,0
WtmAjlQtFQ,other,0
iiAvgkAu5J,out,1
F1rIMdkazA,out,0
yb9ytYxqy1,in,0
LPepIBIUOm,out,0
NDgGKJXOfw,normal,0
8ZxzU3KuGs,in,0
JqRowrWD8B,in,0
6myGoIJtXa,normal,0
X3dluNSTmg,normal,1
64ZQR2lK9M,noise,0
QIHuxvISHd,normal,0
6ArHyjZive,in,1
xYw14z5HOr,other,0
U6E1MrzSJv,out,0
tCAjMj3a0Y,in,0
1E4iiEtL88,in,1
CGyGFECZSL,out,1
kdJQTlNe8F,in,1
ZnM8YqfiWA,normal,1
N8Q5M9lsQu,normal,0
DhflodxcJ6,in,0
7AEbgMUkke,out,0
TWUpEd8dtZ,in,1
8ZKQHIqYGi,other,1
goJORGZY6f,normal,1
7ZZuvsyEGL,out,0
LoGzmyMe18,normal,1
NUIVVQBRDZ,in,1
haJKM8xfyU,out,1
oJlHGqOlAV,noise,0
tYz8qMtHfu,out,0
TWgDjHeX4N,out,0
1sZXD8UwXF,normal,0
vcnQj9T3xb,normal,1
Ah0OrQd6xM,noise,0
x5vA1QqXHx,in,1
ncIuCHCYkX,in,0
pejupXsUMi,out,1
6bmgDvvgCF,normal,0
FVlXnBnO6d,out,0
TCbEfn5KuW,out,1
JYAiWRbKxJ,in,0
LhjiX3UQLi,normal,1
o3rMgNfevu,normal,1
AdPjQibL6y,noise,0
jOonohQiNI,noise,0
lldvvckFnh,normal,1
wS2kkjOKij,normal,0
Zep47a062f,other,0
At4Vmn1SQR,in,0
CyrmzOSYOK,other,0
rotqvEk1G3,out,0
EB1CUHwShd,out,1
s7jC6NxhPl,out,0
4PuZ4OS6IQ,out,1
IfKvfas4Zo,out,0
ObVCTyPGMV,normal,0
uozoGZCCgN,normal,0
hrV9ApF6Yd,other,0
liyMsrlDY2,out,1
dWUKYQMhX4,out,0
FkG439BfcP,in,0
QfIgiygByU,out,0
dQ7uO4B2Ns,normal,1
jxUtMwtqmG,in,0
R15YIpfq1X,in,1
zEIpPNOVDo,normal,1
rUxJ55Wlnu,out,1
TBB3CfEioC,normal,0
X2LQM6mQ3E,in,1
4GPx1O8YsG,in,1
qB6n595IBB,normal,0
lEnMDC5tfP,normal,1
IdWGScs1fq,out,1
mPTpPNwrBa,noise,0
GQL2YQ5xct,normal,0
gelu3uOBf7,normal,1
RHgbKW9Yln,out,1
fCOW4Gg8Lp,out,0
OhExgLI0gO,normal,0
3NOzQsJxWo,normal,0
vL4fMHkIBT,out,0
4I8xcCQ2tn,normal,0
Aoe8gaXKjz,out,0
zolz7ca74f,out,0
pbHw88THIG,noise,0
ehgt8fyRxR,in,1
xHTSlNRju4,out,0
xCKJRZU5cK,out,0
O5sZNEDetZ,out,0
JEveoVvjwi,normal,0
ohilFteSlc,out,0
mXge4pPlj6,normal,0
PUOBsLPPml,normal,1
2FubAsoTS8,noise,0
HQWF8MCav2,in,0
f0lJ2mblr3,normal,0
i03HcR5zu3,in,1
relvmPDns2,out,0
Q6319re6IN,normal,1
wBvxLSltPz,normal,0
VyThlAok1p,normal,1
XdFJdob8P1,in,1
xNtKqcl1Wr,out,0
Tw2UVaSYhD,other,1
I9S2a2fF8a,other,1
icQlU20Kxa,normal,1
whxwDh8B53,in,0
6a6pcvaORT,in,1
AYa3rfdapT,normal,0
3fg690kN2g,normal,0
xw63S3EZx2,normal,0
v2VI0IWh3d,noise,0
MrFAEvGzEP,other,1
TSfTur50VO,normal,1
r42tt1Nv3s,normal,1
EKgV5TsnA4,out,1
NFe6rDv0ts,normal,0
jMstDB0zyf,noise,0
2qD5Bq2Z7C,in,0
5dgQ1xGtSK,normal,0
uunQC7HtXR,out,0
Pxow71zn68,normal,0
3wqO7pbYKn,out,0
5WuU3IqjAX,normal,0
A3JmNqB1zS,normal,0
FqfDgGcLOs,in,0
KyIP5a8Cuq,normal,1
m7nklJOXPR,normal,0
OOIFN6Bcnl,other,1
KwXXm9OQlh,in,1
3OeZYsbh1j,in,1
F6RkB3uZSO,in,0
9XtFta1mpw,normal,0
mYLhuDDwLf,other,1
agbZRSCQBe,normal,0
A45z23CB8R,in,0
TXfPkLUykk,noise,1
owp2QQbQ1Z,normal,0
T3YTYxmnNG,in,0
iezvgfgDfM,out,0
71a0azNg2O,normal,0
OlrLyMW4vD,out,1
hwGa0ALJlx,out,1
vRQnsGoLoM,in,0
OdKYDZWus8,normal,0
Q4X2nNy4d6,normal,0
FvLHNLUeRA,out,0
cZxo5oW75Z,normal,0
1930KuzQuU,noise,0
YhdF13PF6Y,out,0
IQLjxZuBXB,out,0
9pvBeHP4kS,out,1
fv9BYVkhUj,other,0
K7X2QLiviC,normal,0
6uWwCAdqHF,in,0
i1N6cxiuXH,in,0
JtmXQxWgQZ,out,0
wYd5l5a6Ei,normal,0
5gQNO5M2Fe,other,0
zdejbkYDXE,out,0
08oWf2Ansr,normal,0
xdvAtNlxxO,normal,0
7F0gDhuiiw,normal,0
OTol6uJCMA,out,0
mNMVs9zmtH,out,0
gwAkjQdkpU,normal,1
fTrEqOuKi8,noise,0
p09NuFsWJ1,noise,1
IYybAGKnQg,noise,0
57kSY4ZI1b,other,0
QpCl2NlkoY,normal,0
mfejPNblIP,in,0
rSNPd0iB5V,other,1
VTZjDifwVw,normal,0
brpZADggmg,noise,0
bOHDtbNP6B,out,0
F4HcphSXQO,out,0
D5eiFzSIJ2,normal,1
i5N1Gmna9p,out,1
0SgImsINOE,normal,0
1xaZDCgR72,normal,1
mwsF9lzAue,normal,0
sJ9wWQkMa8,noise,0
I5UlvbzL5G,in,1
R8OWyDTcUY,normal,1
8HmmVa5k6D,normal,1
9iZJepErp6,in,1
SBG5NFD9W8,noise,0
ujthtRuST1,in,1
48UOpdSXDz,in,1
81otIWlMeN,in,0
YzznR5b179,normal,1
GO55jQOfw1,normal,0
lHAfIwSroJ,out,0
j0etQviiKh,normal,0
TqYnY0NVNJ,normal,0
Bj8LhgCaTS,normal,0
PAT0LxyvT0,noise,0
Cb7E0Wr8lZ,out,1
IfsI6K6T4w,normal,0
90yqATatb2,out,1
VSIz1W4RKL,out,0
BAG8XKj48i,normal,0
ItHlvcW64M,in,1
WIkXbiY7BT,noise,0
QkdtbR5BN5,out,0
EW38M46nxT,in,0
W6rBdBcgCz,out,0
ZHi99c1zrv,in,0
UEI8DxFhIE,in,0
Wz175n59ku,other,0
DkLH5uAMwn,other,1
7LKMhCJu8c,in,1
9TKzDaXbxu,normal,1
Mor0EgpWj6,in,0
81RmNiMYiQ,normal,0
TIk6wLSCoU,out,0
HHVlKsEXfi,in,0
x5aiiLwvcn,other,0
13U2gYpwLk,in,0
M2VIipPliH,normal,0
gISP1R1quP,normal,0
k9c9OAT5kL,normal,0
WrTWQJBxio,out,0
3rDvXVDJo5,other,0
rEU6tJq529,normal,1
VRS7Kbm6p4,in,1
V83Sy9gzxZ,noise,1
kGNz7mX6lv,out,0
ui3GlqpssY,other,0
sA6cxyrjjK,in,0
UkYAtn95o0,noise,1
QFB0mdAhiL,other,1
Ay5tUc5GYM,normal,0
K6SM6MiPEM,out,0
8B8Yn9GR7B,in,1
9DSm6umuAg,normal,0
g3m0FZmDRd,other,0
kF55rCPUUE,out,1
oaM39ufAeF,normal,0
5P8vuHyZN2,noise,0
Tp2BDfqvE2,out,0
rYidUxsJpi,noise,0
GPLrCmODnC,out,0
qtFrEDfYbp,out,0
WJR7EUH8u4,normal,0
loaakFmuml,other,1
aDDCnjH4c8,normal,0
bXbzYxgEYq,normal,0
rY9kef46LL,normal,1
